stock_code,isin_code,company_name,industry,company_description
6239,JP3647100001,株式会社ナガオカ,機械,石油プラント内部装置大手。取水設備スクリーンに強み。海水淡水化などに注力。
6240,JP3936600000,ヤマシンフィルタ株式会社,機械,建設機械向け油圧フィルターで世界トップシェア。産業用、医療用など開発力に強み。
6245,JP3795800006,株式会社ヒラノテクシード,機械,塗工機・化工機が主体。コーティング技術に定評。各種熱処理機械にも強み。
6246,JP3147200004,株式会社テクノスマート,機械,フィルム用化工機主体。コーター・塗工機・乾燥機など。中、台、韓向け大。国内生産。
6247,JP3784200002,株式会社日阪製作所,機械,プレート式熱交換器と染色機械でトップ。食品、医薬品など生活産業機器に力。
6248,JP3955250000,株式会社横田製作所,機械,業務用ポンプやバルブを受注生産・販売。石火発電所用ポンプはシェア大。
6249,JP3282270002,株式会社ゲームカード・ジョイコホールディングス,機械,遊技機用プリペイドカードシステム大手。メダル貸機等も販売。システム利用料が収益。
6250,JP3943000004,株式会社やまびこ,機械,農林業機械首位。共立、新ダイワ工業が統合。刈払機等小型屋外作業機拡充。
6254,JP3762950008,野村マイクロ・サイエンス株式会社,機械,超純水装置大手。半導体・製薬向けに強み。韓国、台湾など海外拡大。
6255,JP3165840004,株式会社エヌ・ピー・シー,機械,太陽電池の製造装置大手。パネル解体装置、各種の製造ライン一括請負も。
6257,JP3814600007,株式会社藤商事,機械,パチンコ・パチスロ機中堅。サン電子と業務提携。ホラー原作の機種に強み。
6258,JP3795300007,平田機工株式会社,機械,生産設備システム製造販売。自動車、半導体、家電、物流関連など。産業ロボットも。
6262,JP3836300008,株式会社ＰＥＧＡＳＵＳ,機械,伸縮生地向け環縫いミシン最大手。中国、アジア軸に海外進出。車ダイカスト部品も。
6264,JP3878150006,株式会社マルマエ,機械,精密部品加工。液晶・半導体・太陽電池製造装置向け。大型高精度に強み。
6265,JP3910200009,コンバム株式会社,機械,独立系、ロボットハンド真空吸着搬送機器メーカー。自動車、電子産業向けが主力。
6266,JP3468000009,タツモ株式会社,機械,液晶用塗布装置で世界首位。半導体製造装置に注力。精密金型・成形品も。
6267,JP3428700003,ゼネラルパッカー株式会社,機械,自動包装機械中堅。食品向けの粉末・顆粒に強み。食品生産機械に進出。
6268,JP3651210001,ナブテスコ株式会社,機械,産業ロボット用精密減速機は世界6割。自動ドアで世界トップ級。鉄道ブレーキも。
6269,JP3888250002,三井海洋開発株式会社,機械,浮体式石油・ガス生産貯蔵設備の世界大手。設計・建造、リース、運転、保守一貫。
6272,JP3979400003,レオン自動機株式会社,機械,食品加工機械大手。自動包あん機、製パン機が主力。技術力に定評。
6273,JP3162600005,ＳＭＣ株式会社,機械,FA空圧制御機器で世界トップ。国内のシェア6割。流体制御も力。海外展開加速。
6276,JP3651100004,シリウスビジョン株式会社,電気機器,画像検査装置・ソフトウエアが主体。祖業の熱転写装置・特殊印刷機は売却。
6277,JP3846000002,ホソカワミクロン株式会社,機械,粉体関連装置の最大手。プラスチック薄膜関連事業も。日清エンジと提携。
6278,JP3950600001,ユニオンツール株式会社,機械,プリント配線板用ドリル世界最大手。直動軸受け、測定器や生体センサも展開。
6279,JP3411900008,株式会社瑞光,機械,衛生用品製造機で国内首位。紙おむつ、生理用ナプキンに強み。
6282,JP3174200000,オイレス工業株式会社,機械,無給油式ベアリング最大手。免震装置でも高シェア。開発力・特許保有高い。
6284,JP3678200001,日精エー・エス・ビー機械株式会社,機械,PETボトルなど食品、飲料容器成形機の世界大手。海外比率9割。汎用機拡大。
6286,JP3414800007,靜甲株式会社,機械,包装プラント主力。電動工具部品や自動車部品、空調販売も。傘下でスバル販売。
6287,JP3321400008,サトーホールディングス株式会社,機械,バーコード、プリンタ、RFIDなど自動認識システム世界大手。保守、専用サプライ品も。
6289,JP3264200001,株式会社技研製作所,機械,杭圧入引抜機のトップ企業。地下駐車場や駐輪場工事に強み。防災関連も。
6291,JP3688100001,日本エアーテック株式会社,機械,クリーンルームと関連機器専業。ITとバイオ分野向けが中心。据付・保守サービスも力。
6292,JP3225900004,株式会社カワタ,機械,プラスチック成型機向け周辺機器大手。乾燥、配合、輸送機など。海外展開推進。
6293,JP3679000004,日精樹脂工業株式会社,機械,射出成形機の最大手。金型等の周辺機器も展開。専用機に力。海外を強化。
6294,JP3191400005,オカダアイヨン株式会社,機械,破砕・解体用建機メーカー。環境機械も仕入販売。米の林業機械メーカーを買収。
6295,JP3820750002,富士変速機株式会社,機械,変減速機メーカーから機械式立体駐車装置を展開。立川ブラインド系。
6297,JP3286800002,鉱研工業株式会社,機械,地下資源工事用掘削機械大手。温泉開発に強み。日立建機、エンバイオと提携。
6298,JP3990600003,ワイエイシイホールディングス株式会社,機械,各種自動化機器中堅。メカトロ、ディスプレイ、半導体製造装置など関連機器が主力。
6301,JP3304200003,株式会社小松製作所,機械,建機最大手、世界2位。現地生産大。産業機械や鉱山機械も。IT活用に強み。
6302,JP3405400007,住友重機械工業株式会社,機械,住友系重工大手。変減速機や射出成形機に強み。建機、がん治療装置も。
6305,JP3787000003,日立建機株式会社,機械,総合建機大手。油圧ショベル世界シェア高、ICT化に強み。鉱山機械も拡大。
6306,JP3669200002,日工株式会社,機械,土木用プラント専業。アスファルトプラント首位。生コンプラント、環境関連、自走式機械も。
6307,JP3334500000,サンセイ株式会社,機械,ビル用ゴンドラ、舞台装置の草分け。船舶修理や漁礁など海洋関連も展開。
6309,JP3631600008,巴工業株式会社,機械,化学機械中堅。デカンター型遠心分離機で国内トップ。化学品輸入商社機能大。
6310,JP3139600005,井関農機株式会社,機械,農業機械専業大手。稲作向け比率大。コンバイン・田植機に強み。農業施設も。
6312,JP3829400005,フロイント産業株式会社,機械,製薬向け造粒・コーティング装置と医薬品添加剤、健康食品が柱。電池用装置も。
6315,JP3555700008,ＴＯＷＡ株式会社,機械,半導体製造関連装置大手。樹脂封止装置が主力。精密金型製作にも強み。
6316,JP3878800006,株式会社丸山製作所,機械,農家向け防除機最大手。噴霧器、刈払機、高圧洗浄機、工業用高圧ポンプ。
6317,JP3237200005,株式会社北川鉄工所,機械,金属部品鋳造、工作機器具や建機など産業機械を展開。海外にも拠点。
6319,JP3379600004,株式会社シンニッタン,鉄鋼,自動車、建機向け鍛造品大手。建設仮設機材・足場、物流パレットなども製造。
6322,JP3462620000,株式会社タクミナ,機械,定量ポンプ大手。小型ポンプで首位。水処理・環境装置や高精密塗工用も。
6323,JP3982200002,ローツェ株式会社,機械,ウエハー、ガラス基板搬送機最大手。台湾・韓・米が大口顧客。アジアに生産シフト。
6324,JP3765150002,株式会社ハーモニック・ドライブ・システムズ,機械,精密制御減速装置が主力。産業用ロボット向けなど。メカトロ製品育成。
6325,JP3453200002,株式会社タカキタ,機械,飼料系農機が主体。風力発電軸受も。クボタ、井関、ヤンマーと連携。
6326,JP3266400005,株式会社クボタ,機械,農業機械、鋳鉄管とも最大手。小型建機、エンジンが主力。アジアで環境プラント。
6327,JP3237150002,北川精機株式会社,機械,プリント基板真空プレス、合板プレス機、FA機械主力。ソーラー設備、炭素繊維プレスも。
6328,JP3165950001,荏原実業株式会社,機械,上下水処理施設から空調など環境関連事業に拡大。研究開発・ファブレス型。
6330,JP3607800004,東洋エンジニアリング株式会社,建設業,三井化系、プラント大手。化学肥料、石油・石化に強み。米プラント損失で再建中。
6331,JP3896000001,三菱化工機株式会社,機械,石油・化学装置メーカー。下水・排水処理装置、油清浄機など環境関連に強み。
6332,JP3532200007,月島ホールディングス株式会社,機械,上下水道の汚泥処理など水環境事業と化学プラントが主力。排気ガス処理も。
6333,JP3541800003,株式会社帝国電機製作所,機械,化学物質用・密閉ポンプ最大手。国内外で高シェア。海外拠点を拡大。
6334,JP3916600004,明治機械株式会社,機械,製粉、飼料機械プラント首位。TCSと提携解消、環境エネのAbalanceと提携。
6335,JP3573400003,株式会社東京機械製作所,機械,新聞向け中心の輪転機大手。自動搬送刷機などFA、加工組立事業に進出。
6336,JP3134450000,株式会社石井表記,機械,プリント基板製造装置の大手。ディスプレイ用インクジェット塗布機、印刷技術にも力。
6337,JP3545160008,株式会社テセック,機械,半導体用分類ハンドラ大手。個別半導体用テスターでは世界首位級。
6338,JP3457720005,株式会社タカトリ,機械,LED等向け精密切断加工機が主力。半導体・液晶製造機器やパンスト縫製機も。
6339,JP3378200004,新東工業株式会社,機械,鋳造機械最大手。鋳造設備は国内外納入。表面処理や環境関連装置も。
6340,JP3356000004,澁谷工業株式会社,機械,飲料用充填装置の最大手。無菌充填機に定評。メカトロシステム製販も。
6342,JP3446400008,株式会社太平製作所,機械,合板機械最大手。木工機械や住宅建材にも進出。北米と東南アジアに力。
6343,JP3826600003,フリージア・マクロス株式会社,機械,防蟻・防水・断熱など住宅工事が主力。押出機、舗装試験機、中小企業支援も。
6345,JP3103200006,株式会社アイチコーポレーション,機械,特装車メーカー。高所作業車、電設工事用で首位。豊田自動織機子会社。
6346,JP3236400002,キクカワエンタープライズ株式会社,機械,製材・木工機械最大手。半導体基板加工機、NC加工機など工作機械も展開。
6347,JP3832400000,株式会社プラコー,機械,プラスチック加工機専業。小型の自動車用樹脂タンク成形機に強み。アジア向け多い。
6349,JP3305800009,株式会社小森コーポレーション,機械,印刷機専業トップ。枚葉機、紙幣印刷機に強み。欧米に輸出、中国は中古も。
6351,JP3536200003,株式会社鶴見製作所,機械,水中ポンプ専業最大手。水害対策に強み。営業網が強力。日・中・台で工場。
6356,JP3698800004,日本ギア工業株式会社,機械,歯車・減速機専業。バルブアクチュエーターに強み。電力、水道、ガス等インフラ向け大。
6357,JP3334800004,三精テクノロジーズ株式会社,機械,舞台装置と遊戯機械大手。劇場や遊園地に実績。住宅の昇降機も展開。
6358,JP3313200002,酒井重工業株式会社,機械,道路舗装機械専業大手。ロードローラーなど国内高シェア。北米、アジアで現地生産。
6360,JP3578200002,株式会社東京自働機械製作所,機械,包装機器大手。たばこ、食品、薬品に展開。贈答品に強み。古紙圧縮機も。
6361,JP3166000004,株式会社荏原製作所,機械,ポンプ総合メーカー。環境関連や半導体研磨装置等も手掛け、独自技術に定評。
6362,JP3134400005,株式会社石井鐵工所,機械,石油、LPGタンク老舗。大型石油タンクに競争力。不動産事業強化し収益安定化。
6363,JP3636600003,株式会社酉島製作所,機械,国内ポンプ専業大手3社。エネルギー用高効率ポンプ国内首位。海外進出強化。
6364,JP3841400009,北越工業株式会社,機械,建設・産業機械メーカー。可搬エンジンコンプレッサーで高シェア。エンジン発電機等にも力。
6365,JP3550800001,株式会社電業社機械製作所,機械,ポンプ大手で送風機と2本柱。大型ポンプが主力で官公需に強み。海外積極。
6366,JP3528600004,千代田化工建設株式会社,建設業,三菱系の総合エンジニアリング大手。LNGプラント世界首位級。米LNG生産拡大に力。
6367,JP3481800005,ダイキン工業株式会社,機械,エアコンで世界トップ級。業務用は国内圧倒。冷凍・冷蔵機器やフッソ化学事業も。
6368,JP3201600008,オルガノ株式会社,機械,東ソー系。水処理エンジニアリング。電力、半導体関連向け純水製造装置に強み。
6369,JP3554400006,トーヨーカネツ株式会社,機械,空港、配送センターの物流システムが主力に。タンク工事業界最大手。LNGタンクに強み。
6370,JP3270000007,栗田工業株式会社,機械,総合水処理最大手。超純水供給事業、水処理薬品事業に競争力。海外強化。
6371,JP3535400000,株式会社椿本チエイン,機械,自動車・産業用チェーンで世界首位。搬送・保管システム装置も展開。
6373,JP3489000004,大同工業株式会社,機械,二輪車用チェーンで国内首位。アジア圏中心に北米は4輪用展開。ホンダ向け大。
6376,JP3668000007,日機装株式会社,精密機器,化学用精密ポンプと人工腎臓は首位級。航空機部材や深紫外線LEDも展開。
6378,JP3242000002,木村化工機株式会社,機械,化学プラント主力。原発関連の容器、濃縮機器に強み。公害防止用機器も。
6379,JP3331600001,レイズネクスト株式会社,建設業,ENEOS系、石油精製プラント補修首位。プラント保守、建設に強み。産業領域拡大。
6380,JP3198800009,オリエンタルチエン工業株式会社,機械,小型チェーン首位。医療機器、農機、事務機械向け定評。金属射出精密部品も。
6381,JP3122450004,アネスト岩田株式会社,機械,塗装・圧縮機器大手。塗装機は国内高シェア。コンプレッサーにも強み。海外強化。
6382,JP3637000005,トリニティ工業株式会社,機械,塗装設備大手。トヨタグループ向け主力。設計・プラント迄一貫。自動車部品も。
6383,JP3497400006,株式会社ダイフク,機械,搬送・保管システム世界トップ級。立体自動倉庫で首位。車向けからIT向け展開。
6384,JP3366950008,株式会社昭和真空,機械,真空技術応用メーカー。水晶デバイス製造装置高シェア。光学装置も力。アルバック系。
6387,JP3322950001,サムコ株式会社,機械,電子部品製造装置を研究開発。薄膜加工の化合物半導体が主。新分野も。
6390,JP3213800000,株式会社加藤製作所,機械,建設用油圧クレーン大手。油圧ショベルは中堅。東南アジアを強化。
6391,JP3212200004,株式会社加地テック,機械,LNGなどプラント用特殊ガス圧縮機大手。水素ステーション向け設備も。三井E&S傘下。
6392,JP3938600008,株式会社ヤマダコーポレーション,機械,自動車整備機器、計測器と潤滑油など圧送用ポンプの2本柱。多角化に力。
6393,JP3948000009,油研工業株式会社,機械,油圧機器専業最大手。システム制御機械、環境機械に強み。アジア中心、海外展開。
6395,JP3465000002,株式会社タダノ,機械,建設用クレーン世界トップ級。海外石油プラント向けに力。高所作業車にも競争力。
6396,JP3158000004,株式会社宇野澤組鐵工所,機械,ドライ式真空ポンプで圧倒的シェア。送風機も強み。不動産事業で収益安定化。
6400,JP3815100007,不二精機株式会社,機械,射出成形用精密金型メーカー。自動車、医療機器向けが主力。成形品製造も。
6402,JP3217300007,兼松エンジニアリング株式会社,機械,環境整備用特車メーカー。産廃業者向け強力吸引作業車、高圧洗浄車で首位。
6403,JP3395800000,水道機工株式会社,機械,東レ子会社で水処理業界の先駆け。上水道向け浄水設備が柱。9割が官需。
6405,JP3398700009,鈴茂器工株式会社,機械,米飯加工機械の製造販売。すしロボットで高シェア。和食人気で海外も。
6406,JP3818800009,フジテック株式会社,機械,国内4位のエレベーター専業大手。アジアで積極展開。海外拠点での生産を推進。
6407,JP3346800000,ＣＫＤ株式会社,機械,省力・自動機械大手。薬品包装機械、半導体用薬液制御機器などに強み。
6408,JP3195200005,小倉クラッチ株式会社,機械,クラッチメーカー。カーエアコン用で世界高シェア。機械用も展開。
6411,JP3644000006,中野冷機株式会社,機械,大型冷機・冷凍ケース専業で首位。スーパー、コンビニ中心。顧客にセブン&アイグループ。
6412,JP3834200002,株式会社平和,機械,パチンコ、パチスロ機大手。開発力に定評。傘下にゴルフ場運営のPGM。
6413,JP3974400008,理想科学工業株式会社,機械,デジタル印刷機「リソグラフ」で国内シェア大。インクジェットプリンターは海外に注力。
6416,JP3212800001,桂川電機株式会社,機械,大判型のプリンター・複合機メーカー。製図用が中心。海外比率大。経営再建中。
6417,JP3326410002,株式会社ＳＡＮＫＹＯ,機械,パチンコ、パチスロ機大手。フィーバー台を開発。店舗設計・内装工事も。フィールズと提携。
6418,JP3697800005,日本金銭機械株式会社,機械,貨幣処理、硬貨計数機大手。紙幣鑑別機は米国でトップ。カジノ向け強み。
6419,JP3860220007,株式会社マースグループホールディングス,機械,パチンコ周辺機器大手。非接触カードシステム強み。自動認識システム注力。ホテル運営も。
6420,JP3805150004,フクシマガリレイ株式会社,機械,業務用冷凍冷蔵庫・ショーケースの大手。食品から医療用へ。アジア市場を開拓。
6424,JP3458300005,株式会社高見沢サイバネティックス,機械,駅の自動券売機大手。駅ホームドア、ATM向け貨幣・紙幣処理機、ゲート等特機も。
6425,JP3126130008,株式会社ユニバーサルエンターテインメント,機械,パチスロ機大手。カジノリゾート業ではフィリピンの「オカダマニラ」開発・運営。
6428,JP3170100006,株式会社オーイズミ,機械,パチスロ等メダル計数機最大手。補給回収システムに強み。不動産賃貸、食品と多角。
6430,JP3483100008,ダイコク電機株式会社,機械,パチンコ・ホール向け運用システム最大手。パチンコ・パチスロ向けユニット製造も主柱。
6432,JP3462660006,株式会社竹内製作所,機械,建機中堅。ミニショベルなど小型が主力。クローラーローダーを開発。欧米で高シェア。
6433,JP3783050002,ヒーハイスト株式会社,機械,機械向け軸受けを製造。高精度な位置決め制御装置も。THK向け過半。
6436,JP3124400007,アマノ株式会社,機械,就業情報システムは世界高シェア。駐車場管理システム、環境関連も。
6439,JP3643200003,中日本鋳工株式会社,機械,鋳物部品大手。自動車、建機、産業機械向けが中心。鋳造・加工部品に強み。
6440,JP3390400004,ＪＵＫＩ株式会社,機械,工業用ミシンで世界トップ。電子部品実装機や印刷機、検査機の関連部品も。
6444,JP3336400001,サンデン株式会社,機械,カーエアコン用コンプレッサー世界高シェア。欧州車向け主力。ハイセンス傘下で再建中。
6445,JP3389400007,株式会社ジャノメ,機械,家庭用ミシン最大手。卓上ロボット、エレクトロプレス、ダイカスト等産業機器にも注力。
6448,JP3830000000,ブラザー工業株式会社,電気機器,ミシンからプリンター、デジタル複合機が主力に。中国生産で欧米へ輸出。
6454,JP3864800002,マックス株式会社,機械,ホチキスとくぎ打ち機最大手。消耗品が収益の柱。子会社で車椅子製販。
6455,JP3925600003,株式会社モリタホールディングス,輸送用機器,消防ポンプ車最大手。消火器など防災事業、産業機械、塵芥車も手掛ける。
6457,JP3274400005,グローリー株式会社,機械,貨幣処理機大手。金融機関向け高シェア。自販機や認証システムなども。
6458,JP3372800007,新晃工業株式会社,機械,業務用空調機中堅。大型機種に特化。中国、タイで展開。ビルメンテナンス・管理も。
6459,JP3505800007,大和冷機工業株式会社,機械,業務用冷凍冷蔵庫の大手。外食向け厨房に注力。全国サービス網を形成。
6460,JP3419050004,セガサミーホールディングス株式会社,機械,セガとサミーが統合。ゲーム、アミューズメント機・運営。コンテンツ事業に強み。リゾート運営も。
6461,JP3747400004,日本ピストンリング株式会社,機械,ピストンリング大手。大排気量用に強み。バルブシートも主力。リケンと経営統合へ。
6462,JP3970600007,株式会社リケン,機械,ピストンリング最大手。カムシャフトやシールリングにも強み。日ピストンリングと経営統合へ。
6463,JP3542400001,ＴＰＲ株式会社,機械,自動車エンジン部品シリンダライナー世界最大手。ピストンリングも。樹脂品等で多角化。
6464,JP3534410000,株式会社ツバキ・ナカシマ,機械,鋼球、精密ローラーやボールネジを製造する機械部品メーカー。産業用送風機も展開。
6465,JP3845770001,ホシザキ株式会社,機械,業務用厨房機器大手。製氷機器、食洗機で首位。世界高シェア。M&Aに積極的。
6466,JP3558810002,株式会社ＴＶＥ,機械,バルブ製造販売・保守が主力。原子力発電所向けに強み。キッツと資本提携。
6467,JP3661940001,株式会社ニチダイ,機械,独立系、精密鍛造金型。常温成形金型で首位。ターボチャージャー部品に競争力。
6469,JP3839600008,株式会社放電精密加工研究所,機械,金属放電加工とアルミ押出用金型で国内首位。バイオ樹脂分野に参入。
6470,JP3449080005,大豊工業株式会社,機械,トヨタ系。自動車向け軸受けやアルミダイカスト製品、金型が軸。EV向け製品に積極。
6471,JP3720800006,日本精工株式会社,機械,ベアリング最大手。電動パワステ等自動車用軸受け、産機用展開。車電動化注力。
6472,JP3165600002,ＮＴＮ株式会社,機械,ベアリング大手。等速ジョイントで世界高シェア、ハブベアリングは世界首位。車向け大。
6473,JP3292200007,株式会社ジェイテクト,機械,ベアリング大手、光洋精工と豊田工機が合併。ステアリング、工作機械にも強み。
6474,JP3813200007,株式会社不二越,機械,工具、軸受け大手。自動車向け中心。産業用ロボットや工作機械も展開。
6479,JP3906000009,ミネベアミツミ株式会社,電気機器,総合精密部品メーカー。極小ベアリングで世界高シェア。ミツミと統合で新分野開拓。
6480,JP3739400004,日本トムソン株式会社,機械,直動案内機器とニードル軸受けの２本柱。少量多品種生産。複合メカトロも。
6481,JP3539250005,ＴＨＫ株式会社,機械,直動システム大手。半導体製造装置、工作機械向け。LMガイドなど世界シェア首位。
6482,JP3944500002,株式会社ユーシン精機,機械,プラスチック成形品取り出しロボット世界シェアトップ。海外向け主軸。特注機も展開。
6484,JP3277250001,株式会社ＫＶＫ,機械,給水栓専業トップ。パナソニック系住設会社が主顧客。中国・フィリピンに子会社工場。
6485,JP3860300007,前澤給装工業株式会社,機械,水道用給水器具で高シェア。給水バルブ、継ぎ手主力。住宅設備事業に注力。
6486,JP3130400009,イーグル工業株式会社,機械,NOK系のメカニカルシール、特殊バルブ大手。自動車・建機向け中心に船舶、航空機用。
6488,JP3957200003,株式会社ヨシタケ,機械,自動調整弁専業メーカー。減圧弁、安全弁で首位。海外生産を拡大。
6489,JP3860400005,前澤工業株式会社,機械,上下水道用機械大手。官公需比率が高い。下水沈砂池設備に強み。
6490,JP3747800005,日本ピラー工業株式会社,機械,流体制御関連のメカニカルシール大手。パッキン、ガスケットなど産業機械向け拡大。
6492,JP3191600000,岡野バルブ製造株式会社,機械,発電用バルブ最大手。原子力、火力向けに強み。保守点検も手掛ける。
6493,JP3680000001,株式会社ＮＩＴＴＡＮ,輸送用機器,独立系エンジンバルブ製造会社。4輪向け主軸。2輪向けで高シェア。船舶・建機も。
6494,JP3748200007,株式会社ＮＦＫホールディングス,機械,工業炉燃焼機器プラント事業。環境・省エネ型。蓄熱型交互燃焼システムに強み。
6495,JP3907600005,株式会社宮入バルブ製作所,機械,LPG容器用バルブ大手。船舶用やLNG用も。燃料電池車・水素充填バルブも。
6496,JP3642000008,株式会社中北製作所,機械,自動調節弁で首位。船舶用主力で一括製造。発電所用も。多品種少量生産。
6497,JP3770400004,株式会社ハマイ,機械,LPG容器用バルブ首位。燃料電池車バルブ注力。韓国に子会社。不動産賃料も。
6498,JP3240700009,株式会社キッツ,機械,総合バルブ専業最大手。建設・プラント向けに強み。伸銅品も国内高シェア。
6501,JP3788600009,株式会社日立製作所,電気機器,総合電機・重電トップ。事業広範で技術に定評。インフラ系重視策。海外事業注力。
6502,JP3592200004,株式会社東芝,電気機器,総合電機大手。米原発事業巨額損失で撤退。メモリ売却、インフラ軸に再建策。
6503,JP3902400005,三菱電機株式会社,電気機器,総合電機大手。防衛・宇宙関連で先行。FA、家電、パワー半導体や自動運転にも。
6504,JP3820000002,富士電機株式会社,電気機器,重電大手。自販機、パワエレ機器、パワー半導体に力。火力発電システムは海外メイン。
6505,JP3617000009,東洋電機製造株式会社,電気機器,駆動装置など鉄道車両用電機品の大手。永久磁石モーター、産業向けにも注力。
6506,JP3932000007,株式会社安川電機,電気機器,メカトロ大手。サーボモーターとインバーターで世界トップ。産業用ロボット累積出荷も首位級。
6507,JP3375400003,シンフォニアテクノロジー株式会社,電気機器,重電から電子精密へ転換。搬送装置や制御機器を展開。エンジニアリングも。
6508,JP3919800007,株式会社明電舎,電気機器,住友系・老舗重電。電力・エネルギー、水処理制御システム、電鉄用、車電動化に強み。
6513,JP3200400004,株式会社オリジン,電気機器,電源機器大手。通信・産機用電源、メカトロ、樹脂塗料に強み。半導体デバイスも。
6516,JP3340800006,山洋電気株式会社,電気機器,通信機器用冷却ファン、電源、工作機械向けなど小型・精密サーボモーターが主軸。
6517,JP3551600004,デンヨー株式会社,電気機器,可搬型発電機、溶接機で首位。震災を契機に非常用電源の多用途化推進。
6518,JP3335300004,三相電機株式会社,電気機器,独立系モーター・ポンプ専業。応用品など技術提案に強み。中国で生産販売も。
6521,JP3193930009,株式会社オキサイド,電気機器,単結晶や光部品、レーザ光源、計測装置の開発・販売。半導体、画像装置向け。
6522,JP3119860009,株式会社アスタリスク,電気機器,モバイル機器に装着するバーコードリーダーの開発・販売。モバイル向けSIも注力。
6523,JP3801300009,ＰＨＣホールディングス株式会社,電気機器,パナソニック系。各種ヘルスケア機器・サービスの開発・製造販売。糖尿病ケアに強み。
6524,JP3302100007,湖北工業株式会社,電気機器,アルミ電解コンデンサー用のリード端子や通信網用光部品の製造・販売を手掛ける。
6526,JP3433500000,株式会社ソシオネクスト,電気機器,ファブレス形態によるSoC(システム・オン・チップ)の設計・開発や販売を手掛ける。
6532,JP3835250006,株式会社ベイカレント・コンサルティング,サービス業,ITコンサルで創業。企業戦略立案・課題解決・実行まで専門提供の総合コンサル。
6533,JP3549040008,株式会社Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,サービス業,運用型広告・SEOコンサルなどデジタルマーケティング事業やアプリ開発。キャリア支援も。
6535,JP3105210003,株式会社アイモバイル,サービス業,インターネット広告サービス事業。国内最大規模のアドネットワーク。ふるさと納税も展開。
6537,JP3155550001,ＷＡＳＨハウス株式会社,サービス業,九州発祥のコインランドリー「WASHハウス」を直営・フランチャイズ展開。タイ、中国に進出。
6538,JP3244440008,株式会社キャリアインデックス,サービス業,転職、求人情報を一括検索できるサイト運営。不動産賃貸情報、契約システム化も。
6539,JP3167330004,株式会社ＭＳ－Ｊａｐａｎ,サービス業,会計士、弁護士など管理部門に特化した人材紹介業。転職サイトも運営。
6540,JP3426050005,株式会社船場,サービス業,商業施設やショールーム等のインテリア企画、設計、監理、施工・市場調査一貫で展開。
6542,JP3166960009,株式会社ＦＣホールディングス,サービス業,土木のコンサル中堅。道路、橋梁、鉄道が主力。地方自治体の都市計画に注力。
6543,JP3679810006,株式会社日宣,サービス業,広告・情報誌制作。放送、住宅、暮らし・医療に特化。直接受注に強み。
6544,JP3389510003,ジャパンエレベーターサービスホールディングス株式会社,サービス業,独立系大手。エレベーターやエスカレーター保守・保全業務。リニューアルも。高技術・コスト力。
6545,JP3152880005,株式会社インターネットインフィニティー,サービス業,高齢者向けリハビリ型デイサービスのFC展開。ケアマネジャー特化・サイトや在宅サービスも。
6546,JP3828350003,フルテック株式会社,サービス業,自動ドア装置の販売・施工・保守。ステンレス建具や駐輪システムの製造・販売も。
6547,JP3274090004,株式会社グリーンズ,サービス業,三重地盤。ビジネス「コンフォートホテル」、シティ「グリーンズ」ホテル全国展開を積極。
6548,JP3470000005,株式会社旅工房,サービス業,ネット専業旅行社。専任担当者による企画提案型・販売が強み。
6549,JP3548790009,ディーエムソリューションズ株式会社,サービス業,ダイレクトメールや宅配便の発送代行大手。一貫体制に強み。SEOコンサルやEC事業も。
6550,JP3826780003,Ｕｎｉｐｏｓ株式会社,サービス業,ネット広告配信・コンサルから撤退。従業員同士の相互評価サービスUniposに注力。
6551,JP3534100007,株式会社ツナググループ・ホールディングス,サービス業,アルバイト・パートに特化した採用活動支援サービス。販促支援サービスも。
6552,JP3282230006,株式会社ＧａｍｅＷｉｔｈ,サービス業,スマホゲーム攻略記事サイト「GameWith」を運営。ゲーマー採用で展開。ゲーム開発も。
6554,JP3163970001,株式会社エスユーエス,サービス業,IT・機械分野などの技術者派遣とERP導入などシステム・コンサル展開。AR/VR注力。
6555,JP3167340003,株式会社ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,サービス業,覆面調査の大手。外食・小売りなどサービス向け顧客満足度調査。モニター人多。
6556,JP3155390002,ウェルビー株式会社,サービス業,児童発達支援など障害者向け職業支援事業を展開。ヘルスケア事業から撤退。
6557,JP3274360001,ＡＩＡＩグループ株式会社,サービス業,東京、千葉、大阪を中心に保育施設、介護施設の運営や障害福祉サービス。
6558,JP3266210008,クックビズ株式会社,サービス業,飲食業や農業向けに特化した人材紹介事業。経験者登録・研修に強み。
6560,JP3167710007,株式会社エル・ティー・エス,サービス業,企業の効率化コンサル。企業変革と働き方改革を促進。長期の契約が特徴。
6561,JP3769900006,株式会社ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,サービス業,韓国系、訪日外国人向け旅行業。免税店・ホテル施設や団体バスも運営。
6562,JP3386640001,株式会社ジーニー,サービス業,ネット広告収益最大化するプラットフォーム「GenieeSSP」運営。広告出稿の最適化も。
6563,JP3910630007,株式会社みらいワークス,サービス業,コンサルタントに特化したビジネスマッチング「FreeConsultant.jp」運営。専門家紹介。
6564,JP3887800005,株式会社ミダックホールディングス,サービス業,東海地盤に産業廃棄物の処理・収集運搬。一連作業を最終処分まで請負。
